"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"151","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",7,"BI2A00042","definitely no",-3,3484,"india"
"152","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",8,"BI2A00006","definitely yes",3,1989,"india"
"153","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",9,"BI2A00032","maybe no",-1,3397,"india"
"154","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",10,"BI2A00002","definitely yes",3,1725,"india"
"155","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",11,"BI2A00012","probably no",-2,4774,"india"
"156","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",12,"BI2A00015","definitely yes",3,1614,"india"
"157","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",13,"BI2A00025","definitely yes",3,141,"india"
"158","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",14,"BI2A00035","probably no",-2,5397,"india"
"159","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",15,"BI2A00010","definitely yes",3,2653,"india"
"160","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",16,"BI2A00001","probably yes",2,3213,"india"
"161","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",17,"BI2A00029","definitely yes",3,3531,"india"
"162","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",18,"BI2A00018","definitely no",-3,2245,"india"
"163","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",19,"BI2A00039","definitely no",-3,125,"india"
"164","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",20,"BI2A00038","definitely no",-3,2910,"india"
"165","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",21,"BI2A00004","definitely yes",3,2029,"india"
"166","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",22,"BI2A00048","definitely no",-3,3139,"india"
"167","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",23,"BI2A00003","definitely yes",3,1501,"india"
"168","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",24,"BI2A00033","definitely no",-3,2197,"india"
"169","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",25,"BI2A00040","definitely no",-3,2525,"india"
"170","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",26,"BI2A00046","definitely no",-3,1795,"india"
"171","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",27,"BI2A00031","definitely no",-3,1550,"india"
"172","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",28,"BI2A00045","definitely no",-3,1107,"india"
"173","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",29,"BI2A00023","definitely no",-3,1237,"india"
"174","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",30,"BI2A00011","definitely yes",3,2054,"india"
"175","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",31,"BI2A00005","definitely yes",3,1318,"india"
"176","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",32,"BI2A00008","definitely yes",3,918,"india"
"177","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",33,"BI2A00030","definitely no",-3,1846,"india"
"178","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",34,"BI2A00027","definitely no",-3,7462,"india"
"179","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",35,"BI2A00009","definitely yes",3,1478,"india"
"180","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",36,"BI2A00036","definitely no",-3,4205,"india"
"181","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",37,"BI2A00034","definitely yes",3,1589,"india"
"182","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",38,"BI2A00047","probably no",-2,1868,"india"
"183","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",39,"BI2A00013","definitely yes",3,1493,"india"
"184","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",40,"BI2A00044","maybe no",-1,2517,"india"
"185","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",41,"BI2A00014","definitely yes",3,1533,"india"
"186","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",42,"BI2A00037","probably no",-2,3006,"india"
"187","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",43,"BI2A00022","definitely yes",3,1871,"india"
"188","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",44,"BI2A00007","definitely yes",3,934,"india"
"189","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",45,"BI2A00017","definitely no",-3,3062,"india"
"190","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",46,"BI2A00043","definitely no",-3,3662,"india"
"191","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",47,"BI2A00041","definitely no",-3,2126,"india"
"192","animal","AUD3A4YDWWZCY","grad_degree","yes_multiple","asian_southAsian","female",36,"hinduism","I THINK THE PICTURE SHOWN IS AN ANIMAL","NOTHING TO SAY EVERYTHING IS GOOD IN THIS SURVEY",48,"BI2A00016","probably yes",2,2286,"india"
"193","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",1,"BI2A00001","probably yes",2,8612,"india"
"194","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",2,"BI2A00039","probably yes",2,12355,"india"
"195","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",3,"BI2A00026","maybe no",-1,8843,"india"
"196","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",4,"BI2A00042","maybe no",-1,3711,"india"
"197","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",5,"BI2A00047","maybe no",-1,7608,"india"
"198","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",6,"BI2A00008","definitely yes",3,3698,"india"
"199","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",7,"BI2A00019","equally yes/no",0,5441,"india"
"200","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",8,"BI2A00005","probably yes",2,2979,"india"
"201","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",9,"BI2A00046","probably yes",2,1970,"india"
"202","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",10,"BI2A00032","probably yes",2,3009,"india"
"203","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",11,"BI2A00048","definitely no",-3,2676,"india"
"204","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",12,"BI2A00033","definitely no",-3,3302,"india"
"205","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",13,"BI2A00045","definitely no",-3,2639,"india"
"206","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",14,"BI2A00031","definitely no",-3,2950,"india"
"207","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",15,"BI2A00030","definitely no",-3,1957,"india"
"208","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",16,"BI2A00007","probably yes",2,3824,"india"
"209","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",17,"BI2A00041","definitely no",-3,3196,"india"
"210","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",18,"BI2A00038","definitely no",-3,1628,"india"
"211","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",19,"BI2A00012","definitely no",-3,3107,"india"
"212","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",20,"BI2A00006","definitely yes",3,4847,"india"
"213","animal","AOSB3RSWQQENC","grad_degree","no_fluent","asian_southAsian","female",59,"hinduism","In my opinion, the picture shows an animal.","After the user gives an answer, you can show whether it was correct or not.",21,"BI2A00028","probably no",-2,8583,"india"
